train_loss,epoch,step,val_loss
169.0574469574609,0,49,
203.00846764201344,0,99,
32.357664894284504,0,149,
26.960990910148478,0,199,
20.267648714056524,0,249,
,0,249,34.078649825129766
28.532889887116017,1,299,
20.647260372119366,1,349,
20.135719474339094,1,399,
19.75315168853544,1,449,
18.124647987577667,1,499,
,1,499,10.16905322218586
12.419702755461149,2,549,
2.1284159526370474,2,599,
3.042971003713751,2,649,
0.6149403921640295,2,699,
3.9655724321020247,2,749,
,2,749,1.762047971854997
3.65608151731831,3,799,
7.732766904424114,3,849,
2.2166953600072667,3,899,
1.9317367754275172,3,949,
0.9187135973886971,3,999,
,3,999,1.8023551798764963
0.5382942509244129,4,1049,
-0.12653372677720132,4,1099,
0.17117536165138114,4,1149,
-0.19144666069682126,4,1199,
-0.28400763227441184,4,1249,
,4,1249,0.5513482074025218
0.8432356031616153,5,1299,
0.26153370750061766,5,1349,
0.02096944726463912,5,1399,
-0.3575529353370577,5,1449,
-0.34916652400752435,5,1499,
,5,1499,1.8149349998044844
-0.6020624659215184,6,1549,
-0.43233563846864653,6,1599,
1.3096301274847861,6,1649,
0.3706297171967665,6,1699,
-0.1845478245053851,6,1749,
,6,1749,6.2415774116627905
1.4512499282121554,7,1799,
-0.5240179244436938,7,1849,
0.0035271920132013967,7,1899,
-0.8876975892257297,7,1949,
-0.17579155616718634,7,1999,
,7,1999,9.022362964069732
-0.7943521519632237,8,2049,
0.015550436997458839,8,2099,
-0.8021058165352901,8,2149,
-0.18373089067536919,8,2199,
0.9150864341434151,8,2249,
,8,2249,7.960142886752284
-0.3514206499577486,9,2299,
-0.5209705231021813,9,2349,
-0.6491212361493961,9,2399,
-0.46789585376847365,9,2449,
-0.16955685139486132,9,2499,
,9,2499,3.736801176444765
