train_loss,epoch,step,val_loss
56.01314704989124,0,49,
29.83000792452966,0,99,
41.559096124621185,0,149,
14.06482192400641,0,199,
31.786343641969275,0,249,
,0,249,43.75584831632747
12.929983627192303,1,299,
1.7809924847207745,1,349,
5.554365953726899,1,399,
2.4942404518177086,1,449,
0.003205687279001612,1,499,
,1,499,61.59212095668499
0.4968957800380567,2,549,
0.1591672161871056,2,599,
1.3386881099131132,2,649,
0.8230056676490665,2,699,
4.67778296268197,2,749,
,2,749,29.4801402365672
-0.0522629022682235,3,799,
-0.576716616335482,3,849,
3.041724383192935,3,899,
2.3531389132066782,3,949,
-0.302866957242633,3,999,
,3,999,16.95746181864521
-1.1340963809396898,4,1049,
0.056091200223457705,4,1099,
2.9662173968439904,4,1149,
1.4690500283312269,4,1199,
0.2244507264546125,4,1249,
,4,1249,35.302187230495946
-0.963810804236215,5,1299,
-0.6267629040060858,5,1349,
-0.9057405785375912,5,1399,
0.7144266033140005,5,1449,
-0.5165452304158622,5,1499,
,5,1499,58.5780614198056
0.5174484438887967,6,1549,
-1.2651091444895657,6,1599,
-0.9397988021867953,6,1649,
-0.7452434598448474,6,1699,
-0.23008099340739063,6,1749,
,6,1749,43.066051764348316
-0.7396991104502968,7,1799,
-0.47141301749104825,7,1849,
1.7950288825136798,7,1899,
3.2747536040473686,7,1949,
1.6419169841773962,7,1999,
,7,1999,50.033545465475854
-1.0171073710618417,8,2049,
-0.003347274549524215,8,2099,
-1.8564649117399417,8,2149,
0.08932865841408155,8,2199,
-0.2459735992168426,8,2249,
,8,2249,55.130147984961674
